wbType,wbParent,wbParentStart,wbLevel,wbStatus,wbExceptionType,wbFinalExec,wbStart,wbDurationSec,wbDurationHrs,wbHandleError,message,level,wbPath,wbKey,configError,optionalInfo
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:43,1.1104098,0.000308724472222222,Failed,Transaction Number 17. Work Block Process successful,Info,MainTask|Process,170bd51a22bf848f9bb45c9529f45e0b,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:44,0.6978578,0.000193849388888889,Failed,Transaction Number 18. Work Block GetData successful,Info,MainTask|GetData,ee15eec05696a6b54f02d18d7bad05c1,False,No info
ProcessApps,Process,03/01/2018 16:26:45,2,Successful,,True,03/01/2018 16:26:45,0.859994,0.000238887222222222,Rethrow,"TransactionNumber 18, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,a21ec093d439dc9eb3b298e2eaa60f61,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:45,1.3339959,0.0003708315,Failed,Transaction Number 18. Work Block Process successful,Info,MainTask|Process,6a446151131ca55e3bee6c9731958027,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:46,0.7143638,0.000198434388888889,Failed,Transaction Number 19. Work Block GetData successful,Info,MainTask|GetData,c693712a435ab5cf52d01b23067ff4cf,False,No info
ProcessApps,Process,03/01/2018 16:26:47,2,Successful,,True,03/01/2018 16:26:47,0.9309917,0.000258886694444444,Rethrow,"TransactionNumber 19, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,a46c34767be475a3a4613b0c2c74b972,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:47,1.4001747,0.000388937416666667,Failed,Transaction Number 19. Work Block Process successful,Info,MainTask|Process,48ee58c09c9675d0c928ed311f1d4d32,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:48,0.6689573,0.000185821472222222,Failed,Transaction Number 20. Work Block GetData successful,Info,MainTask|GetData,96874bbd57bb95eed7c0457ccffcc623,False,No info
ProcessApps,Process,03/01/2018 16:26:49,2,Successful,,True,03/01/2018 16:26:49,0.7213686,0.000200649805555556,Rethrow,"TransactionNumber 20, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,0859a118da413e79297325b524054636,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:49,1.1644134,0.000323725944444444,Failed,Transaction Number 20. Work Block Process successful,Info,MainTask|Process,6b3e771e2fefe3df1f38be6f34585f6e,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:50,0.6804321,0.000189286694444444,Failed,Transaction Number 21. Work Block GetData successful,Info,MainTask|GetData,b4e275bf8cd47d25b503a6e9e64b195a,False,No info
ProcessApps,Process,03/01/2018 16:26:51,2,Successful,,True,03/01/2018 16:26:51,1.0201151,0.000283642694444444,Rethrow,"TransactionNumber 21, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,3016a7ceff255be66c62cc2fdabff3f2,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:51,1.4532634,0.000403684277777778,Failed,Transaction Number 21. Work Block Process successful,Info,MainTask|Process,1f298f9441ffcf5b85dd8960a38004cf,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:52,0.7836535,0.000217681527777778,Failed,Transaction Number 22. Work Block GetData successful,Info,MainTask|GetData,dec57393f35b628d5117be7c3b519225,False,No info
ProcessApps,Process,03/01/2018 16:26:53,2,Successful,,True,03/01/2018 16:26:53,0.9028331,0.000250786972222222,Rethrow,"TransactionNumber 22, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,9ccd005484be128c555a1b79ddedea18,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:53,1.3408956,0.000372748194444444,Failed,Transaction Number 22. Work Block Process successful,Info,MainTask|Process,19f2dd42259bf13117300b7bd8ba43a9,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:54,0.6911129,0.000192253277777778,Failed,Transaction Number 23. Work Block GetData successful,Info,MainTask|GetData,07c67c6ef4260ec0d2b84bfaa61ec3d2,False,No info
ProcessApps,Process,03/01/2018 16:26:55,2,Successful,,True,03/01/2018 16:26:55,0.7426359,0.00020628775,Rethrow,"TransactionNumber 23, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,179a42d2b303c200012f168fb385c117,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:55,1.1676603,0.000324350083333333,Failed,Transaction Number 23. Work Block Process successful,Info,MainTask|Process,98238fdafeaa5ccaacf6836ea00620c6,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:56,0.7023882,0.000195385638888889,Failed,Transaction Number 24. Work Block GetData successful,Info,MainTask|GetData,ea06ebcf32a72b94f39124f2fc8f01f4,False,No info
ProcessApps,Process,03/01/2018 16:26:57,2,Successful,,True,03/01/2018 16:26:57,0.7094931,0.000197081416666667,Rethrow,"TransactionNumber 24, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,da5df36548f6db7c994942abaf3d4109,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:57,1.1205271,0.000311257527777778,Failed,Transaction Number 24. Work Block Process successful,Info,MainTask|Process,803755c82684b0813a7c0e6aee18b21e,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:58,0.6963887,0.000193441305555556,Failed,Transaction Number 25. Work Block GetData successful,Info,MainTask|GetData,2b5bbff8464564ac20386ebcc7470467,False,No info
ProcessApps,Process,03/01/2018 16:26:59,2,Successful,,True,03/01/2018 16:26:59,1.093922,0.000303867222222222,Rethrow,"TransactionNumber 25, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,c87fa65c26dc8750557562eb9ddbe713,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:59,1.5233006,0.000423139055555556,Failed,Transaction Number 25. Work Block Process successful,Info,MainTask|Process,ce2e4bdeb9f7f3b7617402342b8d8f4e,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:00,0.8164246,0.000226784611111111,Failed,Transaction Number 26. Work Block GetData successful,Info,MainTask|GetData,1b70aecc3bb6013b77a8f51bdca32b02,False,No info
ProcessApps,Process,03/01/2018 16:27:01,2,Failed,Exception,False,03/01/2018 16:27:01,0.8305127,0.000230975972222222,Rethrow,"TransactionNumber 26, RetryNumber 0. Work Block ProcessApps failed with exception Simulated AppEx, some message at Source System.Activities",Warn,MainTask|Process|ProcessApps,6943da323bbaaa0b1713d57690354b61,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Failed,Exception,False,03/01/2018 16:27:01,1.2903157,0.00035869775,Failed,"Transaction Number 26. System.Exception: Simulated AppEx, some message
   at UiPath.Core.Activities.InvokeWorkflowFile.EndExecute(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.System.Activities.IAsyncCodeActivity.FinishExecution(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.CompleteAsyncCodeActivityData.CompleteAsyncCodeActivityWorkItem.Execute(ActivityExecutor executor, BookmarkManager bookmarkManager)",Warn,MainTask|Process,b1146fb94f55df4a838795fdd07435c9,False,No info
Init,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:02,0.4796448,0.000133511777777778,Failed,Work Block Init successful,Info,MainTask|Init,cf7cbebf5f5c8dfee54064a557097538,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:03,0.7385749,0.000205159694444444,Failed,Transaction Number 27. Work Block GetData successful,Info,MainTask|GetData,f0140c8ee41c07c1b89d56294d8514c4,False,No info
ProcessApps,Process,03/01/2018 16:27:04,2,Successful,,True,03/01/2018 16:27:04,0.6433605,0.00017871125,Rethrow,"TransactionNumber 27, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,1d1f3c6426718f44bc42e060f50e9766,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:04,1.0693616,0.000297322583333333,Failed,Transaction Number 27. Work Block Process successful,Info,MainTask|Process,9f4bed6ae964d22f7ee98ece886216de,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:05,0.9178377,0.000255232888888889,Failed,Transaction Number 28. Work Block GetData successful,Info,MainTask|GetData,df1e5f01000f826733be635df911a977,False,No info
ProcessApps,Process,03/01/2018 16:27:06,2,Failed,Exception,False,03/01/2018 16:27:06,0.8502798,0.000236466416666667,Rethrow,"TransactionNumber 28, RetryNumber 0. Work Block ProcessApps failed with exception Simulated AppEx, some message at Source System.Activities",Warn,MainTask|Process|ProcessApps,99698c50f1e7a1a87a5631a316ee0439,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Failed,Exception,False,03/01/2018 16:27:06,1.2930239,0.000359451583333333,Failed,"Transaction Number 28. System.Exception: Simulated AppEx, some message
   at UiPath.Core.Activities.InvokeWorkflowFile.EndExecute(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.System.Activities.IAsyncCodeActivity.FinishExecution(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.CompleteAsyncCodeActivityData.CompleteAsyncCodeActivityWorkItem.Execute(ActivityExecutor executor, BookmarkManager bookmarkManager)",Warn,MainTask|Process,e266dd192480203a3603c03b9ff87d40,False,No info
Init,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:07,0.4966427,0.000137956305555556,Failed,Work Block Init successful,Info,MainTask|Init,f7ce82e4c7943c71c72f215f5b80e08b,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:08,0.8798037,0.000244389916666667,Failed,Transaction Number 29. Work Block GetData successful,Info,MainTask|GetData,a5a343ac6a9d31a9529fce4565e62cc4,False,No info
ProcessApps,Process,03/01/2018 16:27:08,2,Successful,,True,03/01/2018 16:27:09,0.8155691,0.000226825638888889,Rethrow,"TransactionNumber 29, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,9df010a2c737fee871fa556c68fb91a5,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:08,1.2644069,0.000351224138888889,Failed,Transaction Number 29. Work Block Process successful,Info,MainTask|Process,250ebd0ab8f4e9d5fed82033626f1950,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:10,0.707182,0.000196439444444444,Failed,Transaction Number 30. Work Block GetData successful,Info,MainTask|GetData,efca5afe20ba8aabfab39ebbffb45dba,False,No info
ProcessApps,Process,03/01/2018 16:27:10,2,Failed,Exception,False,03/01/2018 16:27:11,0.7586092,0.000211002638888889,Rethrow,"TransactionNumber 30, RetryNumber 0. Work Block ProcessApps failed with exception Simulated AppEx, some message at Source System.Activities",Warn,MainTask|Process|ProcessApps,59d377315bc382db0086aeb3b8195031,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Failed,Exception,False,03/01/2018 16:27:10,1.2186121,0.000338782416666667,Failed,"Transaction Number 30. System.Exception: Simulated AppEx, some message
   at UiPath.Core.Activities.InvokeWorkflowFile.EndExecute(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.System.Activities.IAsyncCodeActivity.FinishExecution(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.CompleteAsyncCodeActivityData.CompleteAsyncCodeActivityWorkItem.Execute(ActivityExecutor executor, BookmarkManager bookmarkManager)",Warn,MainTask|Process,4c4a7ba7377f602f35f3982c62a7eae7,False,No info
Init,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:12,0.4929959,0.000136943305555556,Failed,Work Block Init successful,Info,MainTask|Init,11163b195bd458148234c1ff9f1ffb8b,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:12,0.6583759,0.000182882194444444,Failed,Transaction Number 31. Work Block GetData successful,Info,MainTask|GetData,5d49a5a698fbc3841b048212c27b26f3,False,No info
ProcessApps,Process,03/01/2018 16:27:13,2,Successful,,True,03/01/2018 16:27:13,0.9403992,0.000261222,Rethrow,"TransactionNumber 31, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,5fda7716453a2b2ecfa12fea03f5bf66,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:13,1.3892023,0.000386167222222222,Failed,Transaction Number 31. Work Block Process successful,Info,MainTask|Process,538eb4d25746f1e195e87531d4f57b8a,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:14,1.002583,0.000278495277777778,Failed,Transaction Number 32. Work Block GetData successful,Info,MainTask|GetData,f7e0ccac5c84d201bb1c0a81d8243d19,False,No info
ProcessApps,Process,03/01/2018 16:27:15,2,Successful,,True,03/01/2018 16:27:15,0.838021,0.000232783611111111,Rethrow,"TransactionNumber 32, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,2535c0b19c421082428870d46c5e0ed7,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:15,1.2490508,0.000346958555555556,Failed,Transaction Number 32. Work Block Process successful,Info,MainTask|Process,287d4b91b6b7e412ec8df2618d371bfd,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:17,0.8590486,0.000238624611111111,Failed,Transaction Number 33. Work Block GetData successful,Info,MainTask|GetData,3cb8ebc0b2ae1a6e8a55bd95d2dd662c,False,No info
ProcessApps,Process,03/01/2018 16:27:17,2,Failed,Exception,False,03/01/2018 16:27:17,0.8266072,0.0002298905,Rethrow,"TransactionNumber 33, RetryNumber 0. Work Block ProcessApps failed with exception Simulated AppEx, some message at Source System.Activities",Warn,MainTask|Process|ProcessApps,004a8ba209e467bc34d545a43e508086,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Failed,Exception,False,03/01/2018 16:27:17,1.2692184,0.000352838944444444,Failed,"Transaction Number 33. System.Exception: Simulated AppEx, some message
   at UiPath.Core.Activities.InvokeWorkflowFile.EndExecute(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.System.Activities.IAsyncCodeActivity.FinishExecution(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.CompleteAsyncCodeActivityData.CompleteAsyncCodeActivityWorkItem.Execute(ActivityExecutor executor, BookmarkManager bookmarkManager)",Warn,MainTask|Process,386c6ef49c6722b5c2e2ea322a5f02d2,False,No info
Init,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:19,0.4977521,0.000138264472222222,Failed,Work Block Init successful,Info,MainTask|Init,dd5c83bdc465875672ce1103ead3e62a,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:19,0.7184507,0.000199569638888889,Failed,Transaction Number 34. Work Block GetData successful,Info,MainTask|GetData,2fec19801c08cb4290abc88d23f3f11d,False,No info
ProcessApps,Process,03/01/2018 16:27:20,2,Successful,,True,03/01/2018 16:27:20,1.0187518,0.000283254888888889,Rethrow,"TransactionNumber 34, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,6bee196979948f239a3c2147a206c6eb,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:20,1.4532327,0.000403953638888889,Failed,Transaction Number 34. Work Block Process successful,Info,MainTask|Process,fa33dd8a24dce5ad43cad35ac9a92ef5,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:21,0.8647392,0.000240205333333333,Failed,Transaction Number 35. Work Block GetData successful,Info,MainTask|GetData,56ce8c583d54c2afe4a9ad80bbdd0099,False,No info
ProcessApps,Process,03/01/2018 16:27:22,2,Successful,,True,03/01/2018 16:27:22,0.8448829,0.000234968555555556,Rethrow,"TransactionNumber 35, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,e80ca49997d3a5889f0f25c81a66a04b,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:22,1.2820493,0.000356124805555556,Failed,Transaction Number 35. Work Block Process successful,Info,MainTask|Process,99762d8ee257a48efb3432a48448db80,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:24,0.6935083,0.000192918777777778,Failed,Transaction Number 36. Work Block GetData successful,Info,MainTask|GetData,ed881e05b9e217338b9bc3856c35dc6a,False,No info
ProcessApps,Process,03/01/2018 16:27:24,2,Failed,BusinessRuleException,True,03/01/2018 16:27:24,1.0360932,0.000288082444444444,Rethrow,"TransactionNumber 36, RetryNumber 0. Work Block ProcessApps failed with exception Simulated, BRE, specific message at Source System.Activities",Error,MainTask|Process|ProcessApps,6c67f92182ccc728f39b39db4a9bd5c3,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Failed,BusinessRuleException,True,03/01/2018 16:27:24,1.4884737,0.000413742388888889,Failed,"Transaction Number 36. UiPath.Core.BusinessRuleException: Simulated, BRE, specific message
   at UiPath.Core.Activities.InvokeWorkflowFile.EndExecute(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.System.Activities.IAsyncCodeActivity.FinishExecution(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.CompleteAsyncCodeActivityData.CompleteAsyncCodeActivityWorkItem.Execute(ActivityExecutor executor, BookmarkManager bookmarkManager)",Error,MainTask|Process,6ad2613fb1c1c9bc8df774001f87a0db,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:26,0.6205387,0.000172649833333333,Failed,Transaction Number 37. Work Block GetData successful,Info,MainTask|GetData,4d3cb9371856f706cbe06f053f26e5c7,False,No info
ProcessApps,Process,03/01/2018 16:27:26,2,Successful,,True,03/01/2018 16:27:26,0.6443371,0.000178982527777778,Rethrow,"TransactionNumber 37, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,1245974d93d0124021fe7e3e2ac04123,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:26,1.0823403,0.000300650083333333,Failed,Transaction Number 37. Work Block Process successful,Info,MainTask|Process,0265f00409c029a04b6e6c1e0bfa421e,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:27,0.9346117,0.000259614361111111,Failed,Transaction Number 38. Work Block GetData successful,Info,MainTask|GetData,dc9ba2f5cff8c550119a1dfd490abb64,False,No info
ProcessApps,Process,03/01/2018 16:27:28,2,Failed,BusinessRuleException,True,03/01/2018 16:27:29,0.8810586,0.0002447385,Rethrow,"TransactionNumber 38, RetryNumber 0. Work Block ProcessApps failed with exception Simulated, BRE, specific message at Source System.Activities",Error,MainTask|Process|ProcessApps,c4459f04a1ab3a6f36cccdfd2218a694,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Failed,BusinessRuleException,True,03/01/2018 16:27:28,1.3330541,0.000370570888888889,Failed,"Transaction Number 38. UiPath.Core.BusinessRuleException: Simulated, BRE, specific message
   at UiPath.Core.Activities.InvokeWorkflowFile.EndExecute(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.System.Activities.IAsyncCodeActivity.FinishExecution(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.CompleteAsyncCodeActivityData.CompleteAsyncCodeActivityWorkItem.Execute(ActivityExecutor executor, BookmarkManager bookmarkManager)",Error,MainTask|Process,35ce94851c7887611003e40311486f54,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:30,0.6742896,0.000187302666666667,Failed,Transaction Number 39. Work Block GetData successful,Info,MainTask|GetData,7e64b387883c2958010950cd833c3efd,False,No info
ProcessApps,Process,03/01/2018 16:27:30,2,Successful,,True,03/01/2018 16:27:31,0.7092392,0.000197288861111111,Rethrow,"TransactionNumber 39, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,eb43f11ff971fc39d1a81b60b8f4bf91,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:30,1.1368282,0.000316063388888889,Failed,Transaction Number 39. Work Block Process successful,Info,MainTask|Process,a4972fb37aa08362567b6f52376582f7,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:32,1.1527419,0.000320206083333333,Failed,Transaction Number 40. Work Block GetData successful,Info,MainTask|GetData,515c2726b56a8fe1105bc4d5e96d5916,False,No info
ProcessApps,Process,03/01/2018 16:27:33,2,Successful,,True,03/01/2018 16:27:33,0.8644508,0.000240125222222222,Rethrow,"TransactionNumber 40, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,473e0f6985b7985f4272c8282e1194d0,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:33,1.3234431,0.000367623083333333,Failed,Transaction Number 40. Work Block Process successful,Info,MainTask|Process,e99a9983a57d664fcea0ef16d81cc60a,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:34,0.8727926,0.000242442388888889,Failed,Transaction Number 41. Work Block GetData successful,Info,MainTask|GetData,7700fdec951f99a8fb86d0169a079089,False,No info
ProcessApps,Process,03/01/2018 16:27:35,2,Failed,Exception,False,03/01/2018 16:27:35,0.7420623,0.000206405694444444,Rethrow,"TransactionNumber 41, RetryNumber 0. Work Block ProcessApps failed with exception Simulated AppEx, some message at Source System.Activities",Warn,MainTask|Process|ProcessApps,da58ba1fe83460a560c57ea7b1d836dc,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Failed,Exception,False,03/01/2018 16:27:35,1.4460608,0.000401961444444444,Failed,"Transaction Number 41. System.Exception: Simulated AppEx, some message
   at UiPath.Core.Activities.InvokeWorkflowFile.EndExecute(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.System.Activities.IAsyncCodeActivity.FinishExecution(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.CompleteAsyncCodeActivityData.CompleteAsyncCodeActivityWorkItem.Execute(ActivityExecutor executor, BookmarkManager bookmarkManager)",Warn,MainTask|Process,5013cc01dda82698c75c3551cf297f51,False,No info
Init,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:36,0.5559879,0.000154441083333333,Failed,Work Block Init successful,Info,MainTask|Init,b6debf8265e1d02330deb1f61203cd7e,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:37,1.0183209,0.000283144416666667,Failed,Transaction Number 42. Work Block GetData successful,Info,MainTask|GetData,c61d755e080ca97ff3b1e5949a13080d,False,No info
ProcessApps,Process,03/01/2018 16:27:38,2,Successful,,True,03/01/2018 16:27:38,0.8051473,0.000223929805555556,Rethrow,"TransactionNumber 42, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,44bf5fc098df6e96ae538385b20fe0d4,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:38,1.3411484,0.000372541222222222,Failed,Transaction Number 42. Work Block Process successful,Info,MainTask|Process,2f5765c541056113b598d5a52ce6c79b,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:39,0.7844183,0.000217893972222222,Failed,Transaction Number 43. Work Block GetData successful,Info,MainTask|GetData,573edcf5273920fb1951941bdc09c644,False,No info
ProcessApps,Process,03/01/2018 16:27:40,2,Successful,,True,03/01/2018 16:27:40,0.7171519,0.000199487055555556,Rethrow,"TransactionNumber 43, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,f2de72f123b13f3fff0ee4d448c1ee78,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:40,1.2901507,0.000358375194444444,Failed,Transaction Number 43. Work Block Process successful,Info,MainTask|Process,bad8d8202d1caa096137751283eac863,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:41,1.222956,0.00033971,Failed,Transaction Number 44. Work Block GetData successful,Info,MainTask|GetData,059850959b82d34af9abb931f23e13df,False,No info
ProcessApps,Process,03/01/2018 16:27:43,2,Successful,,True,03/01/2018 16:27:43,0.7352557,0.000204515083333333,Rethrow,"TransactionNumber 44, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,780c45d8b31296e16d01ac9009a617e2,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:43,1.250256,0.000347293333333333,Failed,Transaction Number 44. Work Block Process successful,Info,MainTask|Process,3cb43798a419644187c0c3a49b1c339c,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:44,0.6020006,0.000167500444444444,Failed,Transaction Number 45. Work Block GetData successful,Info,MainTask|GetData,2ae4a727df7c87bc9fff845d9ec9f978,False,No info
ProcessApps,Process,03/01/2018 16:27:45,2,Successful,,True,03/01/2018 16:27:45,0.7451903,0.000207276055555556,Rethrow,"TransactionNumber 45, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,ec1d1321626afe94c3b4b11065995fb6,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:45,1.229197,0.000341719833333333,Failed,Transaction Number 45. Work Block Process successful,Info,MainTask|Process,dff9ff30e187335d85822caa35e5efbe,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:46,1.1012879,0.000306191111111111,Failed,Transaction Number 46. Work Block GetData successful,Info,MainTask|GetData,2fe14c1af75730b7d67929408587191f,False,No info
ProcessApps,Process,03/01/2018 16:27:47,2,Successful,,True,03/01/2018 16:27:47,0.6635933,0.000184608666666667,Rethrow,"TransactionNumber 46, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,b8c9e1204b114aca6314232cc6e9bcea,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:47,1.2436197,0.000345449916666667,Failed,Transaction Number 46. Work Block Process successful,Info,MainTask|Process,d9b8835de95d75322e7a2471a2e13b0d,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:27:48,0.7261359,0.000201704416666667,Failed,Transaction Number 47. Work Block GetData successful,Info,MainTask|GetData,241f7b17859f84e16b5989980e4e2ae9,False,No info
ProcessApps,Process,03/01/2018 16:27:49,2,Successful,,True,03/01/2018 16:27:49,0.8656158,0.000240448833333333,Rethrow,"TransactionNumber 47, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,7a9eeccfc480beab04d1bd896c9da1c2,False,No info
